product_id,product_name_du,brand,unit_du,unit_qty,unit_type_en,regular_price,current_price,valid_from,valid_to,product_name_en,url
103738,1 de Beste Champignons middel,1 de Beste,400 g,0.4,kg,1.55,0.0,2025-11-12T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Mushroom Remedy,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-champignons-middel/103738
103739,1 de Beste Kastanje champignons,1 de Beste,250 g,0.25,kg,1.45,0.0,2025-10-29T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Chestnut Mushrooms,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-kastanje-champignons/103739
103740,1 de Beste Kastanje champignons middel,1 de Beste,400 g,0.4,kg,2.29,0.0,2025-10-29T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Chestnut Mushrooms,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-kastanje-champignons-middel/103740
104069,Bio+ Kastanje champignons bio,Bio+,250 g,0.25,kg,1.99,0.0,2025-11-26T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Bio+ Chestnut mushrooms organic,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bio-kastanje-champignons-bio/104069
104070,Bio+ Oesterzwammen bio,Bio+,150 g,0.15,kg,1.99,0.0,2025-10-15T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Bio+ Oyster mushrooms organic,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bio-oesterzwammen-bio/104070
104071,Bio+ shiitake,Bio+,100 g,0.1,kg,1.89,0.0,2025-11-01T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Organic+ shiitake,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bio-shiitake/104071
108041,Portobello per schaal,,2 Stuks,2.0,stuk,1.59,0.0,2025-11-05T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Portobello per bowl,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/portobello-per-schaal/108041
120126,Bio koningsoesterzwam,,150 g,0.15,kg,1.99,0.0,2025-10-08T00:00:00.000+02:00,2025-12-02T23:59:59.000+01:00,Organic king oyster mushroom,
43391,1 de Beste Fijne soepgroente,1 de Beste,250 g,0.25,kg,0.99,0.0,2025-10-18T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,1st Best Fine soup vegetable,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-fijne-soepgroente/43391
84812,1 de Beste Soepgroente,1 de Beste,400 g,0.4,kg,1.15,0.0,2024-06-17T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,1st Best Soup Vegetable,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-soepgroente/84812
84862,1 de Beste Boerensoepgroenten,1 de Beste,350 g,0.35,kg,1.69,0.0,2025-03-03T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Farmer's Soup Vegetables,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-boerensoepgroenten/84862
4426,Andijvie,,"1 kg, verpakt",1.0,kg,1.98,0.0,2025-06-25T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Endive,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/andijvie/4426
43418,1 de Beste Andijvie fijn kleinverpakking,1 de Beste,250 g,0.25,kg,1.29,0.0,2025-09-06T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,"1st Best Endive, fine small package",https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-andijvie-fijn-kleinverpakking/43418
43419,1 de Beste Andijvie grof,1 de Beste,400 g,0.4,kg,1.69,0.0,2025-10-29T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Endive coarse,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-andijvie-grof/43419
62922,1 de Beste Spinazie gewassen kleinverpakking,1 de Beste,200 g,0.2,kg,1.65,0.0,2025-02-10T04:52:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Spinach washed small package,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-spinazie-gewassen-kleinverpakking/62922
62924,1 de Beste Spinazie gewassen,1 de Beste,600 g,0.6,kg,2.85,0.0,2025-11-17T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Spinach crops,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-spinazie-gewassen/62924
3376,Trostomaten los,,1 kg (ca. 10 stuks),1.0,kg,1.78,0.0,2025-11-12T04:51:00.000+01:00,2049-12-31T23:59:59.000+01:00,Vine tomatoes loose,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/trostomaten-los/3376
4413,Cherry tomaten,,250 g,0.25,kg,0.99,0.0,2025-11-15T04:53:00.000+01:00,2049-12-31T23:59:59.000+01:00,Cherry tomatoes,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/cherry-tomaten/4413
4511,1 de Beste Snoeptomaatjes 500 gram,1 de Beste,Per schaal,1.0,stuk,2.99,0.0,2025-11-26T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Snack Tomatoes 500 grams,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-snoeptomaatjes-500-gram/4511
12673,1 de Beste Mini cherry trostomaten,1 de Beste,250 g,0.25,kg,2.49,0.0,2025-11-19T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Mini cherry vine tomatoes,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-mini-cherry-trostomaten/12673
60100,1 de Beste Snoeptomaten mix,1 de Beste,500 gram,0.5,kg,2.99,0.0,2025-11-14T04:52:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Candy Tomatoes mix,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-snoeptomaten-mix/60100
117033,1 de Beste Cocktail trostomaten,1 de Beste,650 g,0.65,kg,2.99,0.0,2025-11-12T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Cocktail vine tomatoes,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-cocktail-trostomaten/117033
120710,Bio trostomaten,,500 g,0.5,kg,2.49,0.0,2025-11-05T05:00:00.000+01:00,2025-12-02T23:59:59.000+01:00,Organic vine tomatoes,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bio-trostomaten/120710
4562,Eat Me Aspergetips,Eat Me,200 g,0.2,kg,4.49,0.0,2025-06-30T04:55:00.000+02:00,2049-12-31T23:59:59.000+01:00,Eat Me Asparagus Tips,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/eat-me-aspergetips/4562
43398,1 de Beste Champignon roerbakgroente,1 de Beste,400 g,0.4,kg,1.99,0.0,2025-11-26T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Mushroom stir-fry vegetable,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-champignon-roerbakgroente/43398
43401,1 de Beste Roerbakgroente Chinese stijl,1 de Beste,400 g,0.4,kg,1.99,0.0,2025-10-18T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,1st Best Stir-Fry Vegetables Chinese Style,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-roerbakgroente-chinese-stijl/43401
43402,1 de Beste Italiaanse roerbakgroente,1 de Beste,400 g,0.4,kg,1.99,0.0,2025-11-26T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Italian stir-fry vegetables,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-italiaanse-roerbakgroente/43402
43403,1 de Beste Roerbakgroente Italiaanse stijl kleinverpakking,1 de Beste,250 g,0.25,kg,1.85,0.0,2024-12-09T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Stir-Fry Vegetables Italian Style Small Pack,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-roerbakgroente-italiaanse-stijl-kleinverpakking/43403
43404,1 de Beste Wokgroente Japanse stijl,1 de Beste,400 g,0.4,kg,2.29,0.0,2025-02-10T04:52:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Stir-fried Vegetables Japanese Style,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-wokgroente-japanse-stijl/43404
43405,1 de Beste Wokgroente Thaise stijl,1 de Beste,400 g,0.4,kg,1.99,0.0,2025-07-23T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,1st Best Stir-fried Vegetables Thai Style,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-wokgroente-thaise-stijl/43405
44758,1 de Beste Wokgroente Mexicaanse stijl,1 de Beste,400 g,0.4,kg,2.39,0.0,2025-08-23T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,1st Best Stir-fried Vegetables Mexican Style,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-wokgroente-mexicaanse-stijl/44758
76242,Bio tauge,,100 g,0.1,kg,0.99,0.0,2025-11-05T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Organic bean sprouts,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bio-tauge/76242
79207,Eat Me Haricot verts,Eat Me,250 g,0.25,kg,1.99,0.0,2025-10-22T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Eat Me Haricot verts,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/eat-me-haricot-verts/79207
79208,Eat Me Sugar snaps,Eat Me,250 g,0.25,kg,2.29,0.0,2025-11-12T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Eat Me Sugar snaps,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/eat-me-sugar-snaps/79208
79219,Eat Me Peulen,Eat Me,250 g,0.25,kg,1.99,0.0,2025-07-30T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Eat Me Pods,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/eat-me-peulen/79219
111910,1 de Beste Macaroni spaghetti groente,1 de Beste,250 g,0.25,kg,1.39,0.0,2025-03-03T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Macaroni spaghetti vegetable,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-macaroni-spaghetti-groente/111910
111910,1 de Beste Macaroni spaghetti groente,1 de Beste,250 g,0.25,kg,1.39,0.0,2025-03-03T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Macaroni spaghetti vegetable,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-macaroni-spaghetti-groente/111910
111908,1 de Beste Bami nasi groente,1 de Beste,450 g,0.45,kg,1.69,0.0,2025-11-05T00:00:00.000+01:00,2025-12-02T23:59:59.000+01:00,1st Best Bami nasi vegetable,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-bami-nasi-groente/111908
111909,1 de Beste Macaroni spaghetti groente,1 de Beste,450 g,0.45,kg,1.69,0.0,2025-11-12T00:00:00.000+01:00,2025-12-02T23:59:59.000+01:00,1st Best Macaroni spaghetti vegetable,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-macaroni-spaghetti-groente/111909
111909,1 de Beste Macaroni spaghetti groente,1 de Beste,450 g,0.45,kg,1.69,0.0,2025-11-12T00:00:00.000+01:00,2025-12-02T23:59:59.000+01:00,1st Best Macaroni spaghetti vegetable,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-macaroni-spaghetti-groente/111909
4595,Hollandse Winterpeen,Hollandse,1 kg (ca. 4 stuks),1.0,kg,0.98,0.0,2025-11-19T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Dutch Winter Carrot,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/hollandse-winterpeen/4595
4620,Bospeen,,Per bos,1.0,stuk,1.49,0.0,2025-10-29T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Bunch of carrots,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bospeen/4620
43410,1 de Beste Hutspot voordeel verpakking,1 de Beste,1 kg,1.0,kg,1.89,0.0,2025-11-10T04:52:00.000+01:00,2049-12-31T23:59:59.000+01:00,1 The Best Hutspot benefit packaging,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-hutspot-voordeel-verpakking/43410
43411,1 de Beste Hutspot,1 de Beste,500 g,0.5,kg,1.59,0.89,2025-11-26T00:00:00.000+01:00,2025-12-02T23:59:00.000+01:00,1 the Best Stew,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-hutspot/43411
43421,1 de Beste Wortelsnack,1 de Beste,350 g,0.35,kg,1.59,0.0,2025-03-26T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Carrot Snack,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-wortelsnack/43421
43423,1 de Beste Wortelen geschrapt voordeel verpakking,1 de Beste,500 g,0.5,kg,0.99,0.0,2024-12-09T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1 the Best Carrots deleted benefit packaging,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-wortelen-geschrapt-voordeel-verpakking/43423
57471,Bio+ Biologische winterpeen,Bio+,1 kg,1.0,kg,1.39,0.0,2025-06-11T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Bio+ Organic winter carrots,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bio-biologische-winterpeen/57471
71751,1 de Beste Waspeen,1 de Beste,500 g,0.5,kg,0.99,0.0,2025-11-26T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Wax Carrot,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-waspeen/71751
95137,Bio+ Pastinaak,Bio+,400 g,0.4,kg,1.69,0.0,2025-11-19T00:00:00.000+01:00,2025-12-02T23:59:59.000+01:00,Bio+ Parsnip,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bio-pastinaak/95137
111901,1 de Beste Flespompoen,1 de Beste,Per stuk,1.0,stuk,1.99,0.0,2025-11-05T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Butternut Squash,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-flespompoen/111901
111902,1 de Beste Oranje pompoen,1 de Beste,Per stuk,1.0,stuk,1.99,0.0,2025-10-01T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,1st Best Orange Pumpkin,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-oranje-pompoen/111902
9,Bio+ Biologische rode bieten gekookt,Bio+,500 g,0.5,kg,1.29,0.0,2025-09-15T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Bio+ Organic red beets cooked,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bio-biologische-rode-bieten-gekookt/9
4429,Hollandse Witlof,Hollandse,1 kg (ca. 5 stuks),1.0,kg,2.38,1.78,2025-11-26T00:00:00.000+01:00,2025-12-02T23:59:59.000+01:00,Dutch Chicory,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/hollandse-witlof/4429
4431,Broccoli los,,1 kg (ca. 2 stuks),1.0,kg,1.98,1.78,2025-11-26T00:00:00.000+01:00,2025-12-02T23:59:00.000+01:00,Loose broccoli,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/broccoli-los/4431
4435,Bleekselderij,,Per stuk,1.0,stuk,1.15,0.0,2025-11-05T05:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Celery,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bleekselderij/4435
4436,1 de Beste Radijs,1 de Beste,Per bos,1.0,stuk,0.89,0.79,2025-11-26T00:00:00.000+01:00,2025-12-02T23:59:00.000+01:00,1st Best Radish,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-radijs/4436
4437,Sperziebonen,,1 kg,1.0,kg,3.38,0.0,2025-11-05T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Green beans,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/sperziebonen/4437
4441,1 de Beste Paksoi,1 de Beste,Per stuk,1.0,stuk,1.19,0.99,2025-11-26T00:00:00.000+01:00,2025-12-02T23:59:00.000+01:00,1st Best Bok Choy,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-paksoi/4441
4462,Bosui,,Per bos,1.0,stuk,0.79,0.0,2025-06-11T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Spring onion,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bosui/4462
4525,Hollandse Kleine spruitjes,Hollandse,1 kg (ca. 125 stuks),1.0,kg,1.98,0.0,2025-09-29T05:03:00.000+02:00,2049-12-31T23:59:59.000+01:00,Dutch Small Brussels Sprouts,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/hollandse-kleine-spruitjes/4525
4535,1 de Beste Spruiten verpakt,1 de Beste,750 g,0.75,kg,1.69,0.0,2025-11-12T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1 the Best Sprouts packaged,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-spruiten-verpakt/4535
4543,Brandwijk Groene erwten,Brandwijk,500 g,0.5,kg,1.19,0.0,2025-09-17T04:58:00.000+02:00,2049-12-31T23:59:59.000+01:00,Brandwijk Green peas,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/brandwijk-groene-erwten/4543
4544,Brandwijk Bruine bonen,Brandwijk,500 g,0.5,kg,1.49,0.0,2025-02-10T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Brandwijk Brown beans,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/brandwijk-bruine-bonen/4544
4546,Brandwijk Groene linzen,Brandwijk,500 g,0.5,kg,1.49,0.0,2022-10-05T04:53:00.000+02:00,2049-12-31T23:59:59.000+01:00,Brandwijk Green lentils,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/brandwijk-groene-linzen/4546
4549,Brandwijk Rode linzen,Brandwijk,500 g,0.5,kg,1.49,0.0,2025-04-09T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Brandwijk Red lentils,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/brandwijk-rode-linzen/4549
4624,Venkel,,Per stuk,1.0,stuk,0.89,0.0,2025-11-12T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Fennel,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/venkel/4624
4645,Snijbonen,,400 g,0.4,kg,1.99,1.69,2025-11-26T00:00:00.000+01:00,2025-12-02T23:59:00.000+01:00,String beans,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/snijbonen/4645
8800,Brandwijk Kikkererwten,Brandwijk,500 g,0.5,kg,1.49,0.0,2025-04-02T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Brandwijk Chickpeas,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/brandwijk-kikkererwten/8800
22983,Brandwijk Spliterwten,Brandwijk,500 g,0.5,kg,0.99,0.0,2025-10-22T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Brandwijk Split peas,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/brandwijk-spliterwten/22983
30393,Brandwijk Linzenmix,Brandwijk,500 g,0.5,kg,1.69,0.0,2025-04-30T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Brandwijk Lentil Mix,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/brandwijk-linzenmix/30393
42911,1 de Beste Sperziebonen gebroken voordeel verpakking,1 de Beste,400 g,0.4,kg,2.19,0.0,2025-02-10T04:52:00.000+01:00,2049-12-31T23:59:59.000+01:00,1 the Best Green Beans broken value packaging,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-sperziebonen-gebroken-voordeel-verpakking/42911
43381,1 de Beste Gesneden uienringen,1 de Beste,300 g,0.3,kg,1.58,0.0,2024-12-16T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Sliced ​​Onion Rings,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-gesneden-uienringen/43381
43383,1 de Beste Prei fijn,1 de Beste,200 g,0.2,kg,0.99,0.0,2025-06-29T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,"1st Best Leek, fine",https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-prei-fijn/43383
43388,1 de Beste Snijbonen gesneden voordeelverpakking,1 de Beste,400 g,0.4,kg,2.19,0.0,2025-02-10T04:52:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best String Beans cut value pack,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-snijbonen-gesneden-voordeelverpakking/43388
55927,Prei,,Per stuk,1.0,stuk,0.49,0.0,2025-07-09T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Leek,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/prei/55927
57072,1 de Beste Spinazie ongewassen,1 de Beste,450 g,0.45,kg,1.49,0.0,2025-11-26T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Spinach unwashed,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-spinazie-ongewassen/57072
58195,1 de Beste Bloemkoolroosjes,1 de Beste,400 g,0.4,kg,1.99,0.0,2025-11-19T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Cauliflower Florets,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-bloemkoolroosjes/58195
58196,1 de Beste Broccoliroosjes,1 de Beste,400 g,0.4,kg,1.99,0.0,2025-11-19T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Broccoli Florets,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-broccoliroosjes/58196
63721,1 de Beste Verse zuurkool grootverpakking,1 de Beste,500 g,0.5,kg,1.49,0.0,2025-09-15T05:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,1st Best Fresh sauerkraut in bulk packaging,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-verse-zuurkool-grootverpakking/63721
84689,1 de Beste Tauge,1 de Beste,250 g,0.25,kg,1.95,0.0,2025-02-26T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Bean Sprout,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-tauge/84689
110222,Bietjes los,,1 kg,1.0,kg,1.39,0.0,2025-11-01T00:00:00.000+01:00,2025-12-02T23:59:59.000+01:00,Beets loose,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bietjes-los/110222
110228,Bio+ Gekookte mais vacuüm,Bio+,2 Stuks,2.0,stuk,2.49,0.0,2025-11-18T04:56:00.000+01:00,2049-12-31T23:59:59.000+01:00,Bio+ Cooked corn vacuum,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bio-gekookte-mais-vacuüm/110228
111432,Rode bieten geraspt,,400 g,0.4,kg,1.99,0.0,2025-11-15T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Grated beetroot,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/rode-bieten-geraspt/111432
118433,1 de Beste Ovengroente prei peen champignons,1 de Beste,600 g,0.6,kg,3.29,0.0,2025-07-07T04:58:00.000+02:00,2049-12-31T23:59:59.000+01:00,"1 the Best Oven Vegetables leek, carrot, mushrooms",https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-ovengroente-prei-peen-champignons/118433
118435,1 de Beste Groentemix,1 de Beste,400 g,0.4,kg,2.49,0.0,2025-09-15T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,1st Best Vegetable Mix,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-groentemix/118435
119488,Bio+ Uien snippers,Bio+,175 g,0.175,kg,1.99,0.0,2025-11-10T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Bio+ Onion slivers,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/bio-uien-snippers/119488
119487,Pompoen,,400 g,0.4,kg,2.49,0.0,2025-11-10T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,Pumpkin,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/pompoen/119487
119601,1 de Beste Ovengroente pompoen peen ui,1 de Beste,600 g,0.6,kg,3.49,0.0,2025-11-10T00:00:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Oven Vegetable pumpkin carrot onion,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/1-de-beste-ovengroente-pompoen-peen-ui/119601
5654,Hak Rode bieten schijven,Hak,355 g,0.355,kg,1.99,0.0,2025-11-17T00:00:00.000+01:00,2025-12-02T23:59:59.000+01:00,Hak Beetroot slices,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/hak-rode-bieten-schijven/5654
5655,Hak Rode bieten,Hak,705 g,0.705,kg,2.85,0.0,2025-10-22T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Hak Beetroot,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/hak-rode-bieten/5655
9906,Hak Rode bieten sticks zoetzuur,Hak,355 g,0.355,kg,2.35,0.0,2025-11-17T00:00:00.000+01:00,2025-12-02T23:59:59.000+01:00,Hak Beetroot sticks sweet and sour,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/hak-rode-bieten-sticks-zoetzuur/9906
115014,1 de Beste Rode bieten met ui,1 de Beste,340 g,0.34,kg,1.19,0.0,2025-02-25T04:59:00.000+01:00,2049-12-31T23:59:59.000+01:00,1st Best Red beets with onion,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1-de-beste-rode-bieten-met-ui/115014
116283,1 de Beste Rode bieten schijven,1 de Beste,680 g,0.68,kg,1.99,0.0,2025-05-05T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,1 the Best Beetroot slices,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1-de-beste-rode-bieten-schijven/116283
306,Oxford Piccalilly,Oxford,370 ml,0.37,l,1.15,0.0,2025-09-22T00:00:00.000+02:00,2049-12-31T23:59:59.000+01:00,Oxford Piccalilli,https://www.dirk.nl/boodschappen/voorraadkast/oliën-sauzen-mixen/oxford-piccalilly/306
536,Kesbeke Amsterdamse augurkenplakjes zoetzuur,Kesbeke,675 g,0.675,kg,2.59,1.49,2025-11-26T00:00:00.000+01:00,2025-12-02T23:59:00.000+01:00,Kesbeke Amsterdam pickle slices sweet and sour,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/kesbeke-amsterdamse-augurkenplakjes-zoetzuur/536
