url,sku,brand,product_name_du,unit_du,regular_price,current_price,product_name_en
https://www.hoogvliet.com/product/frisia-marshmallows,716891000,Frisia,Marshmallows,290 gram,2.04,2.04,Marshmallows
https://www.hoogvliet.com/product/kitkat-chocoladereep-salted-caramel,730493000,KitKat,Chocoladereep salted caramel,99 gram,1.95,1.95,Salted caramel chocolate bar
https://www.hoogvliet.com/product/dr-oetker-4-vaks-glamour,730230000,Dr. Oetker,4-vaks glamour,75 gram,3.08,3.08,4-compartment glamour
https://www.hoogvliet.com/product/koopmans-mix-voor-kwarkcake,697064000,Koopmans,Mix voor kwarkcake,400 gram,1.87,1.87,Mix for cheesecake
https://www.hoogvliet.com/product/g-apos-woon-gevulde-flikken,706400000,G'woon,Gevulde flikken,200 gram,1.49,1.49,Stuffed cops
https://www.hoogvliet.com/product/oldtimers-zoethouders,674178000,Oldtimers,Zoethouders,235 gram,2.85,2.85,Sweeteners
https://www.hoogvliet.com/product/dr-oetker-disco-decoratie,704098000,Dr. Oetker,Disco decoratie,65 gram,1.64,1.64,Disco decoration
https://www.hoogvliet.com/product/napoleon-citroen-kogels,695604000,Napoleon,Citroen kogels,225 gram,2.05,2.05,Lemon bullets
https://www.hoogvliet.com/product/vicks-blue-menthol-suikervrij,729446000,Vicks,Blue menthol suikervrij,72 gram,2.18,2.18,Blue menthol sugar free
https://www.hoogvliet.com/product/anta-drop-menthol-keelpastille-275g,702996000,Anta,Drop Menthol keelpastille 275g,275 gram,2.39,2.39,Licorice Menthol throat lozenge 275g
https://www.hoogvliet.com/product/prince-prince-gevulde-koeken-chocolade,77339000,Prince,Prince gevulde koeken chocolade,300 gram,2.56,2.56,Prince chocolate filled cookies
https://www.hoogvliet.com/product/red-band-zoete-paddenstoelen,688443000,Red Band,Zoete paddenstoelen,130 gram,1.49,1.49,Sweet mushrooms
https://www.hoogvliet.com/product/sultana-fruitbiscuit-bosvruchten7,728297000,Sultana,Fruitbiscuit bosvruchten,218 gram,2.32,2.32,Fruit biscuit forest fruits
https://www.hoogvliet.com/product/koopmans-citroencake-mix,690241000,Koopmans,Citroencake mix,400 gram,1.92,1.92,Lemon cake mix
https://www.hoogvliet.com/product/lu-time-out-robuuste-koeken-met-chocolade,70155000,Lu,Time Out robuuste koeken met chocolade,184 gram,2.79,2.79,Time Out robust cookies with chocolate
https://www.hoogvliet.com/product/van-melle-toffees-drop,722392000,Van Melle,Toffees drop,225 gram,2.09,2.09,Toffee licorice
https://www.hoogvliet.com/product/zed-candy-jawbreaker-classic,695870000,Zed candy,Jawbreaker classic,132 gram,1.39,1.39,Jawbreaker classic
https://www.hoogvliet.com/product/verkade-choco-s-mores-kokos,729390000,Verkade,Choco s'mores kokos,66 gram,0.99,0.99,Chocolate s'mores coconut
https://www.hoogvliet.com/product/xxl-nutrition-crunchy-bar-cookies-cream,726277000,Xxl nutrition,Crunchy bar cookies cream,60 gram,2.49,2.49,Crunchy bar cookie cream
https://www.hoogvliet.com/product/sportlife-sweet-flavours-strawberry-blueberry-gum,722815000,Sportlife,Sweet flavours Strawberry blueberry gum,99 gram,3.09,3.09,Sweet flavors Strawberry blueberry gum
https://www.hoogvliet.com/product/venco-tikkels-drop-mint1,728711000,Venco,Tikkels drop mint,245 gram,2.49,2.49,A bit of licorice mint
https://www.hoogvliet.com/product/lu-bastogne-milka-kruidnoten,710228000,Lu,Bastogne milka kruidnoten,250 gram,3.15,3.15,Bastogne milka spice nuts
https://www.hoogvliet.com/product/g-apos-woon-roomboter-krakelingen,707780000,G'woon,Roomboter krakelingen,150 gram,1.29,1.29,Butter pretzels
https://www.hoogvliet.com/product/smart-spearmint-gum,377856000,Smart,Spearmint gum,36 stuk,0.65,0.65,Spearmint eraser
https://www.hoogvliet.com/product/bolletje-kruidnoten-chocolade-kokos,726135000,Bolletje,Kruidnoten chocolade kokos,250 gram,3.69,3.69,Kruidnoten chocolate coconut
https://www.hoogvliet.com/product/milka-cake-choc-chocolade-cakejes,78340000,Milka,Cake & Choc chocolade cakejes,175 gram,1.92,1.92,Cake & Choc chocolate cupcakes
https://www.hoogvliet.com/product/haribo-fizz-pasta-frutta,719026000,Haribo,Fizz pasta frutta,200 gram,1.99,1.99,Fizz pasta fruit
https://www.hoogvliet.com/product/dr-oetker-unicorn-cupcakes,726425000,Dr. Oetker,Unicorn cupcakes,242 gram,3.59,3.59,Unicorn cupcakes
https://www.hoogvliet.com/product/dr-oetker-mix-voor-botercreme,730233000,Dr. Oetker,Mix voor botercreme,105 gram,2.36,2.36,Mix for buttercream
https://www.hoogvliet.com/product/koopmans-kristalbloem-patent1,703657000,Koopmans,Kristalbloem patent,500 gram,0.98,0.98,Crystal flower patent
https://www.hoogvliet.com/product/verkade-choco-s-mores-banaan,729389000,Verkade,Choco s'mores banaan,66 gram,1.02,1.02,Chocolate s'mores banana
https://www.hoogvliet.com/product/dr-oetker-monchoutaart1,710908000,Dr. Oetker,Monchoutaart,385 gram,3.45,3.45,Monchou cake
https://www.hoogvliet.com/product/milka-melo-cakes-chocolade-cakejes,41896000,Milka,Melo-Cakes chocolade cakejes,200 gram,3.08,3.08,Melo-Cakes chocolate cupcakes
https://www.hoogvliet.com/product/bubblicious-bubblegum-strawberry-splash,65249000,Bubblicious,Bubblegum strawberry splash,4 pak,2.29,2.29,Bubblegum strawberry splash
https://www.hoogvliet.com/product/red-band-snoepmix-funky2,728683000,Red Band,Snoepmix funky,215 gram,2.59,2.59,Funky candy mix
https://www.hoogvliet.com/product/tony-apos-s-chocolonely-chocoladereep-melk,76070000,Tony's,Chocolonely chocoladereep melk,180 gram,3.89,3.89,Chocolonely milk chocolate bar
https://www.hoogvliet.com/product/g-apos-woon-roomboter-mini-appelkoeken,706419000,G'woon,Roomboter mini appelkoeken,270 gram,1.59,1.59,Butter mini apple cakes
https://www.hoogvliet.com/product/enkhuizer-jodekoeken-chocolade,729349000,Enkhuizer,Jodekoeken chocolade,16 stuk,2.42,2.42,Jodekoeken chocolate
https://www.hoogvliet.com/product/homemade-complete-mix-tompoucen1,725648000,Homemade,Complete mix tompoucen,225 gram,3.8,3.8,Complete mix of tompouces
https://www.hoogvliet.com/product/xylifresh-peppermint-4-pack-suikervrije-kauwgom,702503000,Xylifresh,Peppermint 4-Pack Suikervrije Kauwgom,72 gram,3.35,3.35,Peppermint 4-Pack Sugar Free Chewing Gum
https://www.hoogvliet.com/product/candyman-salmiak-knotsen,721241000,Candyman,Salmiak knotsen,125 gram,1.87,1.87,Sal ammoniac clubs
https://www.hoogvliet.com/product/g-apos-woon-brownies,695339000,G'woon,Brownies,8 stuk,1.69,1.69,Brownies
https://www.hoogvliet.com/product/lindt-reep-excellence-puur-orange-intense,673923000,Lindt,Reep excellence puur orange intense,100 gram,3.45,2.99,Bar excellence pure orange intense
https://www.hoogvliet.com/product/merci-finest-selection1,374202000,Merci,Finest Selection,400 gram,8.39,8.39,Finest Selection
https://www.hoogvliet.com/product/verkade-smeltchocolade,712142000,Verkade,Smeltchocolade,200 gram,4.89,4.89,Melting chocolate
https://www.hoogvliet.com/product/katja-zure-matjes-mix,729444000,Katja,Zure matjes mix,250 gram,2.51,2.51,Sour mats mix
https://www.hoogvliet.com/product/c-r-al-kokos-koek,678574000,Céréal,Kokos koek,132 gram,3.32,3.32,Coconut cookie
https://www.hoogvliet.com/product/g-apos-woon-roomboter-assorti,707781000,G'woon,Roomboter assorti,200 gram,1.75,1.75,Butter assorted
https://www.hoogvliet.com/product/autodrop-absurd-zure-mix-total-loss,725971000,Autodrop,Absurd zure mix total loss,280 gram,2.89,2.89,Absurdly sour mix total loss
https://www.hoogvliet.com/product/red-band-feestmix-magisch-zuur,729425000,Red Band,Feestmix magisch zuur,295 gram,2.85,2.85,Party mix magic acid
https://www.hoogvliet.com/product/wilhelmina-chewy-dropmint,725948000,Wilhelmina,Chewy dropmint,200 gram,2.49,2.49,Chewy licorice mint
https://www.hoogvliet.com/product/g-apos-woon-zelfrijzend-bakmeel,693133000,G'woon,Zelfrijzend bakmeel,500 gram,0.55,0.55,Self-raising flour
https://www.hoogvliet.com/product/g-apos-woon-zoete-dropmix,696041000,G'woon,Zoete dropmix,400 gram,1.55,1.55,Sweet licorice mix
https://www.hoogvliet.com/product/lu-prince-ministars-koekjes-witte-chocola,678710000,Lu,Prince MiniStars koekjes witte chocola,187 gram,3.29,3.29,Prince MiniStars cookies white chocolate
https://www.hoogvliet.com/product/lambertz-pindarotsjes-melk,676519000,Lambertz,Pindarotsjes melk,250 gram,2.39,2.39,Peanut brittle milk
https://www.hoogvliet.com/product/venco-topdrop1,378453000,Venco,Topdrop,4 pak,1.92,1.92,Top drop
https://www.hoogvliet.com/product/kitkat-chocoladereep-hazelnoot,730492000,KitKat,Chocoladereep hazelnoot,99 gram,1.95,1.95,Hazelnut chocolate bar
https://www.hoogvliet.com/product/anta-keelpastilles-eucalyptus-menthol,729412000,Anta,Keelpastilles eucalyptus menthol,72 gram,2.99,2.99,Throat lozenges eucalyptus menthol
https://www.hoogvliet.com/product/verkade-chocolate-chip-wit,724455000,Verkade,Chocolate chip wit,150 gram,2.29,2.29,Chocolate chip white
https://www.hoogvliet.com/product/milka-mmmax-chocoladereep-oreo,666244000,Milka,Mmmax chocoladereep Oreo,300 gram,4.79,4.79,Mmmax chocolate bar Oreo
https://www.hoogvliet.com/product/dextro-energy-classic,57919000,Dextro,Energy classic,3 stuk,2.28,2.28,Energy classic
https://www.hoogvliet.com/product/sportlife-smash-mints,722078000,Sportlife,Smash mints,70 gram,4.42,4.42,Smashmints
https://www.hoogvliet.com/product/g-apos-woon-pinda-karamel-chocoladereep,723528000,G'woon,Pinda karamel chocoladereep,190 gram,2.29,2.29,Peanut caramel chocolate bar
https://www.hoogvliet.com/product/c-te-d-apos-or-chocoladereep-pralin-puur,685210000,Côte d'Or,Chocoladereep praliné puur,200 gram,5.72,5.72,Dark praline chocolate bar
https://www.hoogvliet.com/product/oreo-double-cr-me-koekjes,677818000,Oreo,Double crème koekjes,157 gram,1.84,1.84,Double cream cookies
https://www.hoogvliet.com/product/lambertz-pindarotsjes-puur,676518000,Lambertz,Pindarotsjes puur,250 gram,2.56,2.56,Pure peanut brittle
https://www.hoogvliet.com/product/g-apos-woon-cake-naturel,706390000,G'woon,cake naturel,450 gram,2.09,2.09,cake plain
https://www.hoogvliet.com/product/maoam-pinballs-purple,729414000,Maoam,Pinballs purple,210 gram,2.21,2.21,Pinball purple
https://www.hoogvliet.com/product/lindt-excellence-puur-90-,684956000,Lindt,Excellence puur 90%,100 gram,4.3,2.99,Excellence pure 90%
https://www.hoogvliet.com/product/mentos-gum-sour-aardbei,726465000,Mentos,Gum sour aardbei,28 stuk,2.77,2.77,Gum sour strawberry
https://www.hoogvliet.com/product/ritter-sport-crispy-cookie,729483000,Ritter Sport,Crispy cookie,100 gram,2.59,2.59,Crispy cookie
https://www.hoogvliet.com/product/g-apos-woon-roomboter-eiercakejes1,716431000,G'woon,Roomboter eiercakejes,8 stuk,1.77,1.77,Butter egg cakes
https://www.hoogvliet.com/product/taylor-amp-colledge-vanille-extract,723786000,Taylor & Colledge,Vanille extract,50 milliliter,5.95,5.95,Vanilla extract
https://www.hoogvliet.com/product/haribo-dropmix-beker,729420000,Haribo,Dropmix beker,550 gram,4.39,4.39,Licorice mix cup
https://www.hoogvliet.com/product/hoogvliet-amandel-pencee,722129000,Hoogvliet,Amandel pencee,4 stuk,2.99,2.99,Almond pence
https://www.hoogvliet.com/product/verkade-nobo-sprits-dubbel-choco,724456000,Verkade,Nobo sprits dubbel choco,150 gram,2.63,2.63,Nobo sprits double chocolate
https://www.hoogvliet.com/product/dr-oetker-vanille-aroma,64771000,Dr. Oetker,Vanille aroma,38 milliliter,1.31,1.31,Vanilla aroma
https://www.hoogvliet.com/product/candyman-manna-plofrijst1,721242000,Candyman,Manna plofrijst,200 gram,1.89,1.89,Manna puffed rice
https://www.hoogvliet.com/product/mentos-pure-fresh-wintergreen-kauwgom-mint-suikervrij-pot,64919000,Mentos,Pure Fresh Wintergreen Kauwgom mint Suikervrij Pot,50 stuk,4.99,4.99,Pure Fresh Wintergreen Chewing Gum mint Sugar Free Jar
https://www.hoogvliet.com/product/extra-spearmint,730322000,Extra,Spearmint,60 stuk,3.99,3.99,Spearmint
https://www.hoogvliet.com/product/g-apos-woon-dropmix-zout,718792000,G'woon,Dropmix zout,400 gram,1.93,1.93,Licorice mix salt
https://www.hoogvliet.com/product/milka-mmmax-chocoladereep-cheesecake,696790000,Milka,Mmmax chocoladereep cheesecake,300 gram,5.69,5.69,Mmmax chocolate bar cheesecake
https://www.hoogvliet.com/product/g-apos-woon-cookies-en-cream-chocoladereep,723502000,G'woon,Cookies en cream chocoladereep,190 gram,2.29,2.29,Cookies and cream chocolate bar
https://www.hoogvliet.com/product/verkade-chocoladereep-melk-hazelnoot2,729288000,Verkade,Chocoladereep melk hazelnoot,90 gram,2.32,2.32,Chocolate bar milk hazelnut
https://www.hoogvliet.com/product/oreo-koekjes-golden1,711146000,Oreo,Koekjes golden,220 gram,3.08,3.08,Cookies golden
https://www.hoogvliet.com/product/g-apos-woon-spekkenpret,716617000,G'woon,Spekkenpret,400 gram,1.55,1.55,Bacon fun
https://www.hoogvliet.com/product/dr-oetker-glazuur-roze,80989000,Dr. Oetker,Glazuur roze,125 gram,1.82,1.82,Glaze pink
https://www.hoogvliet.com/product/maltesers-melkchocolade3,729309000,Maltesers,Melkchocolade,93 gram,2.06,2.06,Milk chocolate
https://www.hoogvliet.com/product/g-apos-woon-wafelmix,707853000,G'woon,Wafelmix,250 gram,1.65,1.65,Waffle mix
https://www.hoogvliet.com/product/dr-oetker-garneeramandelen,63788000,Dr. Oetker,Garneeramandelen,55 gram,1.69,1.69,Garnish almonds
https://www.hoogvliet.com/product/biotoday-citroen-amandelkoeken,666461000,Biotoday,Citroen amandelkoeken,200 gram,4.07,4.07,Lemon almond cookies
https://www.hoogvliet.com/product/oreo-tiramisu,724893000,Oreo,Tiramisu,157 gram,2.05,2.05,Tiramisu
https://www.hoogvliet.com/product/milka-oreo-sensations,720094000,Milka,Oreo sensations,208 gram,3.29,3.29,Oreo sensations
https://www.hoogvliet.com/product/tony-apos-s-chocoladereep-melk-hazelnoot,74777000,Tony's,Chocoladereep melk & hazelnoot,180 gram,3.89,3.89,Milk & hazelnut chocolate bar
https://www.hoogvliet.com/product/milka-maxxx-pinda-karamel,714674000,Milka,Maxxx pinda karamel,276 gram,5.61,5.61,Maxxx peanut caramel
https://www.hoogvliet.com/product/verkade-chocowafel-karamel,729487000,Verkade,Chocowafel karamel,119 gram,2.99,2.99,Chocolate waffle caramel
https://www.hoogvliet.com/product/bolletje-chonelly,703577000,Bolletje,Chonelly,190 gram,2.49,2.49,Chonelly
https://www.hoogvliet.com/product/mentos-pure-fresh-cherry-kers-kauwgom-fruit-suikervrij-pot,697019000,Mentos,Pure Fresh Cherry Kers Kauwgom fruit Suikervrij Pot,50 stuk,4.99,4.99,Pure Fresh Cherry Chewing Gum fruit Sugar Free Jar
https://www.hoogvliet.com/product/g-apos-woon-jelly-beans,696598000,G'woon,Jelly beans,200 gram,1.38,1.38,Jelly beans
https://www.hoogvliet.com/product/mentos-pure-fresh-strawberry-aardbei-kauwgom-fruit-suikervrij-pot,686634000,Mentos,Pure Fresh Strawberry Aardbei Kauwgom fruit Suikervrij Pot,50 stuk,4.93,4.93,Pure Fresh Strawberry Strawberry Chewing Gum fruit Sugar Free Jar
https://www.hoogvliet.com/product/dr-oetker-glazuur-choco,46912000,Dr. Oetker,Glazuur choco,100 gram,1.95,1.95,Glaze chocolate
https://www.hoogvliet.com/product/knoppers-mini-s,672377000,Knoppers,Mini's,200 gram,3.08,3.08,Minis
https://www.hoogvliet.com/product/milka-choc-choc1,729428000,Milka,Choc & choc,175 gram,3.09,3.09,Choc & choc
https://www.hoogvliet.com/product/fisherman-apos-s-friend-original,56064000,Fisherman's Friend,Original,3 stuk,3,3,Original
https://www.hoogvliet.com/product/milka-extra-salted-almond-caramel,730487000,Milka,Extra salted almond caramel,190 gram,3.9,3.9,Extra salted almond caramel
https://www.hoogvliet.com/product/dr-oetker-gelatine1,667313000,Dr. Oetker,Gelatine,12 stuk,1.36,1.36,Gelatin
https://www.hoogvliet.com/product/mentos-mighty-mint-xl-kauwgom-mint-suikervrij-pot,64909000,Mentos,Mighty Mint XL Kauwgom mint Suikervrij Pot,100 stuk,4.25,4.25,Mighty Mint XL Chewing Gum mint Sugar Free Jar
https://www.hoogvliet.com/product/trolli-dinorex,715960000,Trolli,Dinorex,200 gram,1.45,1.45,Dinorex
https://www.hoogvliet.com/product/homemade-carrot-cake-mix,730144000,Homemade,Carrot cake mix,330 gram,2.99,2.99,Carrot cake mix
https://www.hoogvliet.com/product/confina-chocoladereep-dark,728677000,Confina,Chocoladereep dark,100 gram,1.19,1.19,Chocolate bar dark
https://www.hoogvliet.com/product/koetjesreep-koetjesrepen,668678000,Koetjesreep,Koetjesrepen,20 stuk,1.79,1.79,Cow bars
https://www.hoogvliet.com/product/oreo-koekjes-golden,708309000,Oreo,Koekjes golden,154 gram,1.88,1.88,Cookies golden
https://www.hoogvliet.com/product/lu-zachte-cake-naturel,711291000,Lu,Zachte cake naturel,140 gram,2.49,2.49,Soft cake natural
https://www.hoogvliet.com/product/lindt-assorted-lindor1,703406000,Lindt,Assorted lindor,200 gram,9.79,9.79,Assorted lindor
https://www.hoogvliet.com/product/tony-apos-s-donkere-melkchocolade,685308000,Tony's,Donkere melkchocolade,180 gram,4.29,4.29,Dark milk chocolate
https://www.hoogvliet.com/product/lindt-excellence-dark-caramel,701036000,Lindt,Excellence dark caramel,100 gram,3.99,2.99,Excellence dark caramel
https://www.hoogvliet.com/product/les-p-apos-tits-minis,40060000,Les p'tits,Minis,450 gram,3.32,3.32,Minis
https://www.hoogvliet.com/product/knoppers-nutbar-peanut,704469000,Knoppers,Nutbar peanut,200 gram,2.49,2.49,Nutbar peanut
https://www.hoogvliet.com/product/g-apos-woon-witte-krijtjes1,729411000,G'woon,Witte krijtjes,350 gram,1.99,1.99,White crayons
https://www.hoogvliet.com/product/bolletje-sneeuwmannen,2886000,Bolletje,Sneeuwmannen,200 gram,2.49,2.49,Snowmen
https://www.hoogvliet.com/product/van-delft-dubbeldikjes1,715935000,Van Delft,Dubbeldikjes,295 gram,1.65,1.65,Double dips
https://www.hoogvliet.com/product/tony-apos-s-puur-amandel-zeezout,674212000,Tony's,Puur amandel zeezout,180 gram,4.01,4.01,Pure almond sea salt
https://www.hoogvliet.com/product/celebrations-celebrations-fles,726543000,Celebrations,Celebrations fles,296 gram,8.59,8.59,Celebrations bottle
https://www.hoogvliet.com/product/extra-strawberry1,730323000,Extra,Strawberry,60 stuk,3.99,3.99,Strawberry
https://www.hoogvliet.com/product/red-band-bites-aardbei,719291000,Red Band,Bites aardbei,145 gram,1.79,1.79,Strawberry bites
https://www.hoogvliet.com/product/g-apos-woon-zeevruchten,708089000,G'woon,Zeevruchten,250 gram,2.55,2.55,Seafood
https://www.hoogvliet.com/product/mentos-breeze-mint-xl-kauwgom-mint-suikervrij-pot,62339000,Mentos,Breeze Mint XL Kauwgom mint Suikervrij Pot,100 stuk,4.45,4.45,Breeze Mint XL Chewing Gum mint Sugar Free Jar
https://www.hoogvliet.com/product/smart-peppermint-gum,377872000,Smart,Peppermint gum,36 stuk,0.65,0.65,Peppermint eraser
https://www.hoogvliet.com/product/dr-oetker-bakspray1,704273000,Dr. Oetker,Bakspray,96 gram,2.39,2.39,Cooking spray
https://www.hoogvliet.com/product/dr-oetker-regenboogfantasie1,682914000,Dr. Oetker,Regenboogfantasie,152 gram,4.3,4.3,Rainbow fantasy
https://www.hoogvliet.com/product/haribo-mini-roulette,51078000,Haribo,Mini roulette,250 gram,2.29,2.29,Mini roulette
https://www.hoogvliet.com/product/ruf-vanille-suiker,21601000,Ruf,Vanille suiker,10 stuk,0.33,0.33,Vanilla sugar
https://www.hoogvliet.com/product/merci-finest-selection-melk,7176000,Merci,Finest selection melk,250 gram,5.29,5.29,Finest selection milk
https://www.hoogvliet.com/product/consenza-choco-fingers-glutenvrij,66708000,Consenza,Choco fingers glutenvrij,5 stuk,4.45,4.45,Choco fingers gluten free
https://www.hoogvliet.com/product/g-apos-woon-mix-voor-cake,693138000,G'woon,Mix voor cake,400 gram,0.87,0.87,Mix for cake
https://www.hoogvliet.com/product/g-apos-woon-meergranenbiscuit-bosvruchten,694137000,G'woon,Meergranenbiscuit bosvruchten,225 gram,1.05,1.05,Multigrain biscuit with forest fruits
https://www.hoogvliet.com/product/milka-choco-sensations,720095000,Milka,Choco sensations,208 gram,3.35,3.35,Chocolate sensations
https://www.hoogvliet.com/product/lu-time-out-koekreep-choco,729430000,Lu,Time out koekreep choco,140 gram,2.69,2.69,Time out cookie bar chocolate
https://www.hoogvliet.com/product/milka-extra-biscoff,730506000,Milka,Extra biscoff,190 gram,3.9,3.9,Extra biscuit
https://www.hoogvliet.com/product/g-apos-woon-choco-crisp,711917000,G'woon,Choco & crisp,210 gram,1.58,1.58,Chocolate & crisp
https://www.hoogvliet.com/product/haribo-world-mix1,699555000,Haribo,World mix,400 gram,3.59,3.59,World mix
https://www.hoogvliet.com/product/oreo-koekjes-omhuld-met-melkchocolade,72573000,Oreo,Koekjes omhuld met melkchocolade,246 gram,2.94,2.94,Cookies covered in milk chocolate
https://www.hoogvliet.com/product/koopmans-mix-voor-marmercake,693573000,Koopmans,Mix voor marmercake,400 gram,1.89,1.89,Mix for marble cake
https://www.hoogvliet.com/product/koopmans-mix-voor-tompoucecake,730228000,Koopmans,Mix voor tompoucecake,350 gram,3.35,3.35,Mix for tompouce cake
https://www.hoogvliet.com/product/bolletje-kruidnoten-stroopwafel1,726139000,Bolletje,Kruidnoten stroopwafel,220 gram,1.99,1.99,Kruidnoten stroopwafel
https://www.hoogvliet.com/product/mcvitie-apos-s-digestives-karamel,729393000,McVitie's,Digestives karamel,250 gram,2.87,2.87,Digestives caramel
https://www.hoogvliet.com/product/anta-keelpastilles-sinaasappel-menthol,729413000,Anta,Keelpastilles sinaasappel menthol,72 gram,2.99,2.99,Orange menthol throat lozenges
https://www.hoogvliet.com/product/dr-oetker-glazuur-wit,69124000,Dr. Oetker,Glazuur wit,125 gram,1.59,1.59,Glaze white
https://www.hoogvliet.com/product/sportlife-frozn-deepmint-4-pack,695924000,Sportlife,Frozn Deepmint 4-pack,72 gram,3.29,1.69,Frozn Deepmint 4-pack
https://www.hoogvliet.com/product/verkade-chocoladereep-wit3,729291000,Verkade,Chocoladereep wit,90 gram,2.15,2.15,White chocolate bar
https://www.hoogvliet.com/product/koopmans-appel-kaneel-cake-mix,703773000,Koopmans,Appel kaneel cake mix,400 gram,1.76,1.76,Apple cinnamon cake mix
https://www.hoogvliet.com/product/g-apos-woon-marmercake,706389000,G'woon,Marmercake,450 gram,2.15,2.15,Marble cake
https://www.hoogvliet.com/product/dr-oetker-pizzamix-origineel,705344000,Dr. Oetker,Pizzamix origineel,450 gram,0.97,0.97,Pizza mix original
https://www.hoogvliet.com/product/dr-oetker-basismix-voor-cupcakes-naturel,73245000,Dr. Oetker,Basismix voor cupcakes naturel,300 gram,1.55,1.55,Basic mix for cupcakes natural
https://www.hoogvliet.com/product/milka-mmmax-chocoladereep-choco-swing,377945000,Milka,Mmmax chocoladereep choco-swing,300 gram,4.49,4.49,Mmmax chocolate bar choco-swing
https://www.hoogvliet.com/product/mikado-mikado-melkchocolade-koekjes,708415000,Mikado,Mikado melkchocolade koekjes,75 gram,1.99,1.99,Mikado milk chocolate cookies
https://www.hoogvliet.com/product/happy-socks-kauwgomballenstrip,47156000,Happy Socks,Kauwgomballenstrip,28 stuk,0.38,0.38,Gumball strip
https://www.hoogvliet.com/product/koopmans-mix-hartige-taart-met-sausmix,723590000,Koopmans,Mix hartige taart met sausmix,260 gram,2.21,2.21,Mix savory pie with sauce mix
https://www.hoogvliet.com/product/dr-oetker-amandelschaafsel,46917000,Dr. Oetker,Amandelschaafsel,40 gram,1.4,1.4,Almond shavings
https://www.hoogvliet.com/product/g-apos-woon-muffin-met-chocolade,706380000,G'woon,Muffin met chocolade,4 stuk,1.79,1.79,Muffin with chocolate
https://www.hoogvliet.com/product/confina-chocoladereep-hazelnoot,728678000,Confina,Chocoladereep hazelnoot,100 gram,0.89,0.89,Hazelnut chocolate bar
https://www.hoogvliet.com/product/verkade-koekballetjes-witte-chocolade,729387000,Verkade,Koekballetjes witte chocolade,120 gram,2.69,2.69,White chocolate biscuit balls
https://www.hoogvliet.com/product/c-te-d-apos-or-chocoladereep-pralin-karamel,701024000,Côte d'Or,Chocoladereep praliné karamel,200 gram,5.79,5.79,Chocolate bar praline caramel
https://www.hoogvliet.com/product/koopmans-appel-kruimeltaart-mix1,703770000,Koopmans,Appel-kruimeltaart mix,410 gram,1.99,1.99,Apple crumble mix
https://www.hoogvliet.com/product/sultana-fruitbiscuit-appel7,728296000,Sultana,Fruitbiscuit appel,218 gram,2.26,2.26,Fruit biscuit apple
https://www.hoogvliet.com/product/dr-oetker-cupcake-vormpjes,73874000,Dr. Oetker,Cupcake vormpjes,50 stuk,1.89,1.89,Cupcake moulds
https://www.hoogvliet.com/product/verkade-choco-helden,729388000,Verkade,Choco helden,180 gram,4.29,4.29,Chocolate heroes
https://www.hoogvliet.com/product/sweet-mintjes,707212000,Sweet,Mintjes,2 stuk,1.39,1.39,Mints
https://www.hoogvliet.com/product/sportlife-extramint5,695925000,Sportlife,Extramint,72 gram,3.15,1.69,Extramint
https://www.hoogvliet.com/product/g-apos-woon-digestive-melk,695394000,G'woon,Digestive melk,300 gram,1.18,1.18,Digestive milk
https://www.hoogvliet.com/product/sportlife-frozn-intensemint-4-pack,695927000,Sportlife,Frozn Intensemint 4-pack,72 gram,3.49,1.69,Frozn Intensemint 4-pack
https://www.hoogvliet.com/product/sportlife-extra-mints,722077000,Sportlife,Extra mints,70 gram,4.49,4.49,Extra mints
https://www.hoogvliet.com/product/g-apos-woon-boterkoektaartje,706438000,G'woon,Boterkoektaartje,450 gram,2.15,2.15,Butter cookie cake
https://www.hoogvliet.com/product/lindt-lindor-milk,703407000,Lindt,Lindor milk,200 gram,9.79,9.79,Lindor milk
https://www.hoogvliet.com/product/red-band-wingums-original-xl,728691000,Red Band,Wingums original XL,365 gram,3.58,3.58,Wingums original XL
https://www.hoogvliet.com/product/tony-apos-s-chocolonely-chocoladereep-puur,78727000,Tony's,Chocolonely chocoladereep puur,180 gram,4.01,4.01,Chocolonely dark chocolate bar
https://www.hoogvliet.com/product/sportlife-peppermint5,695926000,Sportlife,Peppermint,72 gram,3.35,1.69,Peppermint
https://www.hoogvliet.com/product/red-band-aardbeien1,684380000,Red Band,Aardbeien,180 gram,1.74,1.74,Strawberries
https://www.hoogvliet.com/product/hamlet-choc-latte,703356000,Hamlet,Choc & latte,60 gram,1.99,1.99,Choc & latte
https://www.hoogvliet.com/product/lindt-mini-pralines,719585000,Lindt,Mini pralines,100 gram,8.99,8.99,Mini chocolates
https://www.hoogvliet.com/product/tony-apos-s-chocolade-melk-crunch-pecan-karamel,719025000,Tony's,Chocolade melk crunch pecan karamel,180 gram,4.48,4.48,Chocolate milk crunch pecan caramel
https://www.hoogvliet.com/product/stimorol-ice-kauwgom-intense-mint-suikervrij,713679000,Stimorol,Ice kauwgom intense mint suikervrij,67 gram,3.19,3.19,Ice chewing gum intense mint sugar-free
https://www.hoogvliet.com/product/twix-glutenvrij,728995000,Twix,Glutenvrij,120 gram,3.91,3.91,Gluten-free
