url,product_name_du,unit_du,regular_price,current_price,valid_from,valid_to,supermarket,product_name_en,unit_qty,unit_type_en,unit_type_du
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/grote%20knoflook/99876,Grote knoflook,3 Stuks,,1.49,,,dirk,Large garlic,3.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/hollandse%20kleine%20spruitjes/4525,Hollandse Kleine spruitjes,1 kg (ca. 125 stuks),,1.98,,,dirk,Dutch Small Brussels Sprouts,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/hollandse%20witlof/4429,Hollandse Witlof,1 kg (ca. 5 stuks),,2.38,,,dirk,Dutch Chicory,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/knoflook%20uien%20solo/55923,Knoflook uien solo,250 g,,2.69,,,dirk,Garlic onions solo,0.25,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/knolselderij/54658,Knolselderij,Per stuk,,1.19,,,dirk,Celeriac,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/komkommer/4463,Komkommer,Per stuk,0.79,0.69,2025-11-04,2025-11-10,dirk,Cucumber,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/koolraap/12542,Koolraap,Per stuk,,1.29,,,dirk,Rutabaga,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/kramer%20gezouten%20bonen/9767,Kramer Gezouten bonen,500 g,,1.49,,,dirk,Kramer Salted beans,0.5,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/paprika%20rood/58132,Paprika rood,Per stuk,,0.55,,,dirk,Paprika red,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/paprikamix/4464,Paprikamix,3 stuks,,1.79,,,dirk,Paprika mix,3.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/pompoen/119487,Pompoen,400 g,,2.49,,,dirk,Pumpkin,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/portobello%20per%20schaal/108041,Portobello per schaal,2 Stuks,,1.59,,,dirk,Portobello per bowl,2.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/prei/55927,Prei,Per stuk,,0.49,,,dirk,Leek,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/rode%20bieten%20geraspt/111432,Rode bieten geraspt,400 g,1.99,1.79,2025-11-04,2025-11-10,dirk,Grated beetroot,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/rode%20kool/71718,Rode kool,Per stuk,,1.49,,,dirk,Red cabbage,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/snijbonen/4645,Snijbonen,400 g,,1.99,,,dirk,String beans,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/sperziebonen/4437,Sperziebonen,1 kg,,3.38,,,dirk,Green beans,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/trostomaten%20los/3376,Trostomaten los,1 kg (ca. 10 stuks),,1.78,,,dirk,Vine tomatoes loose,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/uien%20los/116185,Uien los,1 kg,,0.98,,,dirk,Onions loose,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/venkel/4624,Venkel,Per stuk,,0.79,,,dirk,Fennel,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/voordeel%20avocado/75889,Voordeel avocado,650 g,,2.79,,,dirk,Advantage avocado,0.65,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/witte%20kool/71717,Witte kool,Per stuk,,1.49,,,dirk,White cabbage,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/zuurkool%20naturel/3461,Zuurkool naturel,500 g,,0.69,,,dirk,Sauerkraut natural,0.5,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/%c3%96nc%c3%bc%20puree%20hete%20paprika/78425,Öncü Puree hete paprika,700 g,,4.49,,,dirk,Öncü Puree hot pepper,0.7,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20amsterdamse%20uitjes/56927,1 de Beste Amsterdamse uitjes,320 g,,0.68,,,dirk,1 the Best Amsterdam outings,0.32,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20artisjokharten/45546,1 de Beste Artisjokharten,390 g,,2.59,,,dirk,1st Best Artichoke Hearts,0.39,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20augurken%20fijn-zoetzuur/54659,1 de Beste Augurken fijn-zoetzuur,670 g,,1.17,,,dirk,1st Best Gherkins fine-sweet and sour,0.67,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20augurken%20fijn-zoetzuur/57439,1 de Beste Augurken fijn-zoetzuur,330 g,,0.91,,,dirk,1st Best Gherkins fine-sweet and sour,0.33,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20augurken%20middel%20zoetzuur/54512,1 de Beste Augurken middel zoetzuur,670 g,,0.99,,,dirk,1st Best Gherkins medium sweet and sour,0.67,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20augurken%20zoetzuur/55935,1 de Beste Augurken zoetzuur,"1,5 kg",,2.09,,,dirk,1st Best Pickles sweet and sour,1.5,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20augurken%20zuur/58002,1 de Beste Augurken zuur,330 g,,0.9,,,dirk,1st Best Sour Pickles,0.33,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20augurkschijfjes%20zoetzuur/56870,1 de Beste Augurkschijfjes zoetzuur,330 g,,0.89,,,dirk,1st Best Pickle Slices sweet and sour,0.33,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20breedliggers%20zoetzuur/58083,1 de Beste Breedliggers zoetzuur,530 g,,1.08,,,dirk,1st Best Breedliggers sweet and sour,0.53,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20bruine%20bonen%20hollands/115149,1 de Beste Bruine bonen hollands,660 g,,1.05,,,dirk,1st Best Dutch brown beans,0.66,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20bruine%20bonen%20hollands/117094,1 de Beste Bruine bonen hollands,340 g,,0.69,,,dirk,1st Best Dutch brown beans,0.34,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20bruine%20bonen/113983,1 de Beste Bruine bonen,200 g,,0.68,,,dirk,1st Best Brown Beans,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20bruine%20bonen/116963,1 de Beste Bruine bonen,800 g,,1.48,,,dirk,1st Best Brown Beans,0.8,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20champignons%20gesneden/110323,1 de Beste Champignons gesneden,280 g,,0.97,,,dirk,1 the Best Mushrooms sliced,0.28,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20cocktailaugurken%20zoetzuur/56869,1 de Beste Cocktailaugurken zoetzuur,330 g,,1.12,,,dirk,1st Best Cocktail Pickles sweet and sour,0.33,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20crispy%20mais%203-pack/112600,1 de Beste Crispy mais 3-pack,495 g,,1.91,,,dirk,1st Best Crispy corn 3-pack,0.495,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20crispy%20maiskorrels/112457,1 de Beste Crispy maiskorrels,300 g,,0.99,,,dirk,1 the Best Crispy corn kernels,0.3,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20doperwten%20en%20wortelen%20extra%20fijn/112443,1 de Beste Doperwten en wortelen extra fijn,200 g,,0.39,,,dirk,1st Best Peas and carrots extra fine,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20doperwten%20en%20wortelen%20extra%20fijn/114997,1 de Beste Doperwten en wortelen extra fijn,400 g,,0.89,,,dirk,1st Best Peas and carrots extra fine,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20doperwten%20en%20wortelen%20fijn/113285,1 de Beste Doperwten en wortelen fijn,340 g,,0.35,,,dirk,"1st Best Peas and carrots, finely chopped",0.34,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20doperwten%20en%20wortelen/111891,1 de Beste Doperwten en wortelen,680 g,,0.54,,,dirk,1st Best Peas and Carrots,0.68,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20doperwten%20zeer%20fijn/111753,1 de Beste Doperwten zeer fijn,400 g,,1.42,,,dirk,"1st Best Peas, very fine",0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20doperwten%20zeer%20fijn/112226,1 de Beste Doperwten zeer fijn,200 g,,0.74,,,dirk,"1st Best Peas, very fine",0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20doperwten%20zeer%20fijn/113397,1 de Beste Doperwten zeer fijn,340 g,,0.68,,,dirk,"1st Best Peas, very fine",0.34,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20doperwten%20zeer%20fijn/117820,1 de Beste Doperwten zeer fijn,680 g,,1.39,,,dirk,"1st Best Peas, very fine",0.68,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20kappertjes/54663,1 de Beste Kappertjes,100 g,,0.74,,,dirk,1st Best Capers,0.1,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20kidneybonen%20in%20chili/116292,1 de Beste Kidneybonen in chili,400 g,,1.59,,,dirk,1st Best Kidney Beans in Chili,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20kidneybonen/116161,1 de Beste Kidneybonen,200 g,,0.47,,,dirk,1st Best Kidney Beans,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20kikkererwten/113984,1 de Beste Kikkererwten,410 g,,0.92,,,dirk,1st Best Chickpeas,0.41,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20kikkererwten/115004,1 de Beste Kikkererwten,200 g,,0.84,,,dirk,1st Best Chickpeas,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20linzen/115353,1 de Beste Linzen,400 g,,1.08,,,dirk,1st Best Lentils,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20paprika%20geroosterd%20knoflook/57387,1 de Beste Paprika geroosterd knoflook,295 g,,1.75,,,dirk,1st Best Paprika Roasted Garlic,0.295,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20partysticks%20zoetzuur/59585,1 de Beste Partysticks zoetzuur,670 g,,1.18,,,dirk,1st Best Party Sticks sweet and sour,0.67,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20rode%20bieten%20met%20ui/115014,1 de Beste Rode bieten met ui,340 g,,1.19,,,dirk,1st Best Red beets with onion,0.34,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20rode%20bieten%20schijven/116283,1 de Beste Rode bieten schijven,680 g,,1.99,,,dirk,1 the Best Beetroot slices,0.68,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20rode%20kidneybonen/115148,1 de Beste Rode kidneybonen,400 g,,0.56,,,dirk,1st Best Red Kidney Beans,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20rode%20kool%20met%20appel/116057,1 de Beste Rode kool met appel,340 g,,0.49,,,dirk,1st Best Red cabbage with apple,0.34,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20rode%20kool%20met%20appel/116284,1 de Beste Rode kool met appel,680 g,,0.59,,,dirk,1st Best Red cabbage with apple,0.68,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20sperziebonen%20gebroken/114255,1 de Beste Sperziebonen gebroken,340 g,,0.76,,,dirk,1st Best Green Beans Broken,0.34,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20sperziebonen%20gebroken/114256,1 de Beste Sperziebonen gebroken,800 g,,1.55,,,dirk,1st Best Green Beans Broken,0.8,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20sperziebonen%20gebroken/117092,1 de Beste Sperziebonen gebroken,680 g,,1.19,,,dirk,1st Best Green Beans Broken,0.68,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20tomatenblokjes%20knoflook%20en%20ui/100051,1 de Beste Tomatenblokjes knoflook en ui,400 g,,0.99,,,dirk,"1st Best diced tomatoes, garlic and onion",0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20tomatenblokjes%20kruiden/48276,1 de Beste Tomatenblokjes kruiden,400 g,,0.99,,,dirk,1 the Best Diced Tomatoes Seasoning,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20tomatenpuree%20dubbel%20geconcentreerd/46668,1 de Beste Tomatenpuree dubbel geconcentreerd,140 g,,0.59,,,dirk,1st Best Tomato Puree double concentrated,0.14,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20tuinbonen%20extra%20fijn/111752,1 de Beste Tuinbonen extra fijn,680 g,,1.48,,,dirk,1st Best Broad Beans extra fine,0.68,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20tuinbonen%20extra%20fijn/113843,1 de Beste Tuinbonen extra fijn,340 g,,1.14,,,dirk,1st Best Broad Beans extra fine,0.34,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20witte%20bonen%20in%20tomatensaus/117306,1 de Beste Witte bonen in tomatensaus,350 g,,0.66,,,dirk,1st Best White Beans in Tomato Sauce,0.35,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20witte%20bonen/114445,1 de Beste Witte bonen,340 g,,1.12,,,dirk,1st Best White Beans,0.34,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20wortelen%20extra%20fijn/112227,1 de Beste Wortelen extra fijn,680 g,,0.99,,,dirk,1st Best Carrots extra fine,0.68,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20zilveruitjes%20zoetzuur/57786,1 de Beste Zilveruitjes zoetzuur,320 g,,0.69,,,dirk,1st Best Silver Onions sweet and sour,0.32,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20zongedroogde%20tomaatjes%20op%20olie/83882,1 de Beste Zongedroogde tomaatjes op olie,280 g,,1.59,,,dirk,1st Best Sun-dried tomatoes in oil,0.28,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/1%20de%20beste%20zwarte%20bonen/114265,1 de Beste Zwarte bonen,400 g,,0.9,,,dirk,1st Best Black Beans,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/akfa%20tomaten%20pasta%20katkizis/78411,AKFA Tomaten pasta katkizis,830 g,,2.49,,,dirk,AKFA Tomato paste katkizis,0.83,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/amogusti%20olijven%20gevuld%20met%20ansjovis/79327,Amogusti Olijven gevuld met ansjovis,200 g,,1.15,,,dirk,Amogusti Olives stuffed with anchovies,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/amogusti%20olijven%20gevuld%20met%20citroen/79371,Amogusti Olijven gevuld met citroen,200 g,,1.15,,,dirk,Amogusti Olives stuffed with lemon,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/amogusti%20olijven%20gevuld%20met%20tonijn/79372,Amogusti Olijven gevuld met tonijn,200 g,,1.15,,,dirk,Amogusti Olives stuffed with tuna,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/arlo%20asperges%20geschild/20510,Arlo Asperges geschild,530 g,,3.69,,,dirk,Arlo Asparagus peeled,0.53,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/belsun%20geschilde%20asperges%20wit/113716,Belsun Geschilde asperges wit,180 g,,1.39,,,dirk,Belsun Peeled asparagus white,0.18,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bio%2b%20tomatenblokjes/74534,Bio+ Tomatenblokjes,400 g,,0.64,,,dirk,Bio+ Diced Tomatoes,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20bonenmix%20ma%c3%afs%2fkidneybonen%2flimabonen/21742,Bonduelle Bonenmix maïs/kidneybonen/limabonen,160 g,,1.62,,,dirk,Bonduelle Bean mix corn/kidney beans/lima beans,0.16,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20cannellinibonen/72592,Bonduelle Cannellinibonen,310 g,,2.19,,,dirk,Bonduelle Cannellini beans,0.31,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20crispy%20ma%c3%afs/2887,Bonduelle Crispy maïs,150 g,,1.89,,,dirk,Bonduelle Crispy corn,0.15,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20crispy%20ma%c3%afs/9554,Bonduelle Crispy maïs,300 g,,1.99,,,dirk,Bonduelle Crispy corn,0.3,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20crispy%20mais%20chili/87423,Bonduelle Crispy mais chili,165 g,,1.59,,,dirk,Bonduelle Crispy corn chili,0.165,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20crispy%20mais/9526,Bonduelle Crispy mais,150 g,,1.39,,,dirk,Bonduelle Crispy corn,0.15,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20doperwtjes%20%26%20worteltjes%20extra%20fijn/9549,Bonduelle Doperwtjes & worteltjes extra fijn,150 g,,1.09,,,dirk,Bonduelle Peas & carrots extra fine,0.15,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20doperwtjes/86285,Bonduelle Doperwtjes,160 g,,0.99,,,dirk,Bonduelle Peas,0.16,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20edamame%20bonen/70149,Bonduelle Edamame bonen,155 g,,2.29,,,dirk,Bonduelle Edamame beans,0.155,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20kikkererwten%20in%20mediterraanse%20saus/115399,Bonduelle Kikkererwten in mediterraanse saus,400 g,,2.89,,,dirk,Bonduelle Chickpeas in Mediterranean sauce,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20linzen%20in%20curry/115400,Bonduelle Linzen in curry,400 g,,2.89,,,dirk,Bonduelle Lentils in curry,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20linzen%20pure/49681,Bonduelle Linzen pure,310 g,,1.89,,,dirk,Bonduelle Lentils pure,0.31,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20linzen/36998,Bonduelle Linzen,160 g,,1.42,,,dirk,Bonduelle Lentils,0.16,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20lunch%20bowl%20kidneybonen%20mais%20groente/102935,Bonduelle Lunch bowl kidneybonen mais groente,250 g,,3.45,,,dirk,Bonduelle Lunch bowl kidney beans corn vegetables,0.25,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20lunch%20bowl%20mexican%20style/118345,Bonduelle Lunch bowl mexican style,250 g,,3.45,,,dirk,Bonduelle Lunch bowl Mexican style,0.25,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20macedoine%20de%20legumes/9479,Bonduelle Macedoine de legumes,200 g,,1.35,,,dirk,Bonduelle Macedoine de legumes,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20mexico%20melange/1509,Bonduelle Mexico melange,400 g,,2.49,,,dirk,Bonduelle Mexico blend,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20mexico%20melange/9177,Bonduelle Mexico melange,200 g,,1.65,,,dirk,Bonduelle Mexico blend,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20rode%20kidneybonen%20in%20chili/115398,Bonduelle Rode kidneybonen in chili,400 g,,2.89,,,dirk,Bonduelle Red kidney beans in chili,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20rode%20kidneybonen/12798,Bonduelle Rode kidneybonen,310 g,,1.79,,,dirk,Bonduelle Red kidney beans,0.31,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20rode%20kool%20met%20appel/9582,Bonduelle Rode kool met appel,200 g,,1.25,,,dirk,Bonduelle Red cabbage with apple,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20sperziebonen%20gebroken/9283,Bonduelle Sperziebonen gebroken,200 g,,1.19,,,dirk,Bonduelle Green beans broken,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20tuinboontjes%20extra%20fijn/9293,Bonduelle Tuinboontjes extra fijn,155 g,,1.29,,,dirk,Bonduelle Broad beans extra fine,0.155,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20velderwtjes%20jong/3254,Bonduelle Velderwtjes jong,130 g,,1.32,,,dirk,Bonduelle Field peas young,0.13,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20witte%20bonen%20in%20tomatensaus/3160,Bonduelle Witte bonen in tomatensaus,200 g,,1.19,,,dirk,Bonduelle White beans in tomato sauce,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20worteltjes%20extra%20fijn/9544,Bonduelle Worteltjes extra fijn,155 g,,1.19,,,dirk,Bonduelle Carrots extra fine,0.155,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/bonduelle%20zwarte%20bonen/6599,Bonduelle Zwarte bonen,400 g,,1.93,,,dirk,Bonduelle Black beans,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/carbonell%20groene%20peperkorrels/94107,Carbonell Groene peperkorrels,100 g,,1.75,,,dirk,Carbonell Green peppercorns,0.1,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/cirio%20gepelde%20tomaten/20252,Cirio Gepelde tomaten,400 g,,1.39,,,dirk,Cirio Peeled tomatoes,0.4,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/cirio%20polpa/85205,Cirio Polpa,390 g,,1.09,,,dirk,Cirio Polpa,0.39,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/cirio%20tomatenpuree/90953,Cirio Tomatenpuree,140 g,,2.05,,,dirk,Cirio Tomato Puree,0.14,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/del%20monte%20tomatenpuree/4782,Del Monte Tomatenpuree,70 g,,0.65,,,dirk,Del Monte Tomato Paste,0.07,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/deli%20di%20paolo%20picos%20dipstokje/119346,Deli Di Paolo Picos dipstokje,150 g,,0.99,,,dirk,Deli Di Paolo Picos dip stick,0.15,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/hak%20bonenmix/112872,Hak Bonenmix,380 g,,1.35,,,dirk,Hak Bean Mix,0.38,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/hak%20bonenschotel%20chili%20con%20carne/6030,Hak Bonenschotel chili con carne,700 g,,3.99,,,dirk,Hak Bean dish chili con carne,0.7,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/hak%20bonenschotel%20mexicaans/6037,Hak Bonenschotel mexicaans,700 g,,3.99,,,dirk,Hak Bean dish Mexican,0.7,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/hak%20bonenschotel%20zoetzuur/118572,Hak Bonenschotel zoetzuur,700 g,,3.85,,,dirk,Hak Bean dish sweet and sour,0.7,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/hak%20bruine%20bonen/11792,Hak Bruine bonen,720 g,,2.89,,,dirk,Hak Brown beans,0.72,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/hak%20brusselse%20spruitjes/8700,Hak Brusselse spruitjes,680 g,,3.59,,,dirk,Chop Brussels sprouts,0.68,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groenteconserven/hak%20cannellini%20bonen/112880,Hak Cannellini bonen,380 g,,1.35,,,dirk,Chop Cannellini beans,0.38,kg,kg
